"구간번호","자치구 ID","자치구 이름","도로명","시점","종점","청소시각","청소종류","담당부서","부서 연락처"
"10013587","04","16 강서구","양천길","방화사거리","개화사거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10013611","20","19 영등포구","당산로","문래공원","문래역","2016-01-28 00:00:00.0","기타청소","청소과","2670-3494"
"10013612","17","08 성북구","인촌로","안암역","보문3교","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013612","17","08 성북구","인촌로","안암역","보문3교","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013626","16","04 성동구","청계천로","성동구청","신답철교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","2286-5530"
"10013626","16","04 성동구","청계천로","성동구청","신답철교앞","2016-01-28 00:00:00.0","기타청소","",""
"10013644","13","14 마포구","난지도길","가양로삼거리","난지천공원입구","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10013686","11","06 동대문구","천호대로","장한평역","도시철도공사","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10013686","16","04 성동구","천호대로","장한평역","도시철도공사","2016-01-28 00:00:00.0","기타청소","청소행정과","2286-5530"
"10013686","16","04 성동구","천호대로","장한평역","도시철도공사","2016-01-28 00:00:00.0","기타청소","",""
"10013686","23","01 종로구","천호대로","장한평역","도시철도공사","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013691","17","08 성북구","미아로","길음교","미아리고개","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013691","17","08 성북구","미아로","길음교","미아리고개","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013692","23","01 종로구","천호대로","도시철도공사","장한평역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013695","03","25 강동구","풍납로","풍납사거리","강동구청역","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10013698","22","12 은평구","통일로","녹번역","보건원정문","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10013700","11","06 동대문구","천호대로","군자교서단","장한평역","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10013700","23","01 종로구","천호대로","군자교서단","장한평역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013716","19","15 양천구","목동서로","비전프라자","양천소방서","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013717","17","08 성북구","석계역길","석계역","성북역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013718","17","08 성북구","석계역길","석계역","성북역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013720","19","15 양천구","목동서로","청소년회관(양천구)","까르푸목동점","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013733","09","11 노원구","상계로","당고개입구오거리","당고개역","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10013738","20","19 영등포구","제물포길","영등포경찰서","영등포구청","2016-01-28 00:00:00.0","기타청소","청소과","2670-3494"
"10013743","13","14 마포구","난지도길","난지천공원삼거리","월드컵경기장","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10013760","04","16 강서구","개화동길","공항고교앞","개화사거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10013764","17","08 성북구","신내길","신내동주유소","중랑소방서","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013764","17","08 성북구","신내길","신내동주유소","중랑소방서","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013778","19","15 양천구","목동동로","목1공원","목마공원","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013787","17","08 성북구","안감내길","보문3교","보문2교","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013789","17","08 성북구","동선길","성북경찰서","성신여대앞","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013789","17","08 성북구","동선길","성북경찰서","성신여대앞","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013802","09","11 노원구","한글비석길","삿갓봉근린공원","중계주공4~5단지","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10013803","19","15 양천구","제물포길","홍익병원앞","목동아이스링크","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013803","19","15 양천구","제물포길","홍익병원앞","목동아이스링크","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013816","11","06 동대문구","망우로","시조사삼거리","떡전교사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10013825","03","25 강동구","명일로","신명초등교","둔촌고교입구","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10013825","03","25 강동구","명일로","신명초등교","둔촌고교입구","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10013836","23","01 종로구","자하문길","청운초등교앞","자하문터널","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013836","23","01 종로구","자하문길","청운초등교앞","자하문터널","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013876","13","14 마포구","합정로","합정역","성산초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10013876","13","14 마포구","합정로","합정역","성산초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10013878","17","08 성북구","종암로","미아사거리","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013878","17","08 성북구","종암로","미아사거리","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013878","17","08 성북구","종암로","미아사거리","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10013897","05","21 관악구","난곡길","난곡우체국앞","난향초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","880-3521"
"10013898","05","21 관악구","난곡길","난곡우체국앞","난향초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","880-3521"
"10013899","05","21 관악구","난곡길","난곡우체국앞","난향초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","880-3521"
"10013900","05","21 관악구","난곡길","난곡우체국앞","난향초등교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","880-3521"
"10013905","19","15 양천구","오목로","양강중학교앞","목동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013906","19","15 양천구","오목로","양강중학교앞","목동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013907","19","15 양천구","오목로","양강중학교앞","목동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013910","19","15 양천구","남부순환로","신월IC","과학수사연구소입구","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10013939","02","09 강북구","오현길","미아4동사무소앞","강북구장애인종합복지관","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10013945","13","14 마포구","대흥로","상수역","광흥창역","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10013955","07","17 구로구","창조길","구로공단본부","디지털1단지","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10013958","07","17 구로구","남부순환로(하부도로)","구로IC","구로공단자동차1급서비스쎈타","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10013971","23","01 종로구","세검정길","신영동삼거리","세검정","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10013975","04","16 강서구","강서로","가양사거리","대아동신아파트앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014000","19","15 양천구","안양천길","목동체육공원","목동교서단","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014001","13","14 마포구","대흥로","합정역","상수역","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014012","17","08 성북구","동선길","성신여대앞","성북경찰서","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014020","17","08 성북구","북부간선도로","하월곡램프(북부간선도로본선)","월릉교서측","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014024","04","16 강서구","개화동길","개화사거리","공항고교앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014030","20","19 영등포구","도림천로","도림펌프장앞","도림교입구","2016-01-28 00:00:00.0","기타청소","청소과","2670-3494"
"10014034","06","05 광진구","구의로","자양삼거리","건대입구역","2016-01-28 00:00:00.0","기타청소","청소과","450-7613"
"10014043","04","16 강서구","남부순환로","외발산사거리","화곡로입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014043","04","16 강서구","남부순환로","외발산사거리","화곡로입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014047","23","01 종로구","율곡로","창덕궁","안국역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014049","13","14 마포구","강변북로","월드컵경기장입구(강변북로)","노을공원입구","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014049","13","14 마포구","강변북로","월드컵경기장입구(강변북로)","노을공원입구","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014052","07","17 구로구","남부순환로","개봉1동사거리","오류IC","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014053","07","17 구로구","남부순환로","개봉1동사거리","오류IC","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014077","22","12 은평구","연서로","불광2파출소앞","연신내역","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10014078","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014078","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014078","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014079","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014079","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014079","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014080","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014080","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014080","02","09 강북구","한천로","번동삼흥LPG충전소","월계2교","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014089","14","13 서대문구","신촌역길","신촌굴다리","연대세브란스병원","2016-01-28 00:00:00.0","기타청소","생활자원과","330-1519"
"10014130","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014131","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014132","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014133","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014134","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014135","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014136","09","11 노원구","화랑로","담터사거리","화랑대사거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014151","04","16 강서구","강서로","발산역","등촌1-10단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014170","11","06 동대문구","무학로","용두동사거리","안암오거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10014180","17","08 성북구","삼선교길","성북세무서앞","한성대입구역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014205","22","12 은평구","연서로","불광2파출소앞","연신초교삼거리","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10014210","13","14 마포구","토정길","마포역","용강동입구","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014215","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-28 00:00:00.0","기타청소","",""
"10014215","15","22 서초구","바우뫼길","양재초교","교육개발원입구","2016-01-28 00:00:00.0","기타청소","",""
"10014216","17","08 성북구","경동고길","경동고교입구","성북세무서앞","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014217","17","08 성북구","삼선교길","성북경찰서","성북구청앞","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014218","06","05 광진구","자양로","자양2동사거리","자양사거리","2016-01-28 00:00:00.0","기타청소","청소과","450-7613"
"10014220","09","11 노원구","노원길","상계초등교","상계10동사무소","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014220","09","11 노원구","노원길","상계초등교","상계10동사무소","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014224","04","16 강서구","치현길","정곡초등교","강서공고앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014224","04","16 강서구","치현길","정곡초등교","강서공고앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014224","04","16 강서구","치현길","정곡초등교","강서공고앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014224","04","16 강서구","치현길","정곡초등교","강서공고앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014230","15","22 서초구","조각공원길","양재초교","KT연구개발본부","2016-01-28 00:00:00.0","기타청소","",""
"10014235","09","11 노원구","노원길","상계초등교","상계10동사무소","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014237","23","01 종로구","율곡로","안국동사거리","경복궁","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014253","02","09 강북구","한천로","강북구청","번동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014253","02","09 강북구","한천로","강북구청","번동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014253","02","09 강북구","한천로","강북구청","번동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014257","02","09 강북구","도봉로","미아역","수유사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014257","02","09 강북구","도봉로","미아역","수유사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014258","02","09 강북구","도봉로","미아역","수유사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014258","02","09 강북구","도봉로","미아역","수유사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014258","02","09 강북구","도봉로","미아역","수유사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014263","19","15 양천구","제물포길","홍익병원앞","목동아이스링크","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014277","23","01 종로구","천호대로","신답역","답십리삼거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014279","09","11 노원구","방학로","상계7~9단지","상계교","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014283","04","16 강서구","화곡로","강서기능대학입구","우장공원입구동측","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014283","04","16 강서구","화곡로","강서기능대학입구","우장공원입구동측","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014289","04","16 강서구","공항로","서울도시가스","등촌삼거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014313","13","14 마포구","가양로","가양로삼거리","가양대교북단","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014313","13","14 마포구","가양로","가양로삼거리","가양대교북단","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014313","13","14 마포구","가양로","가양로삼거리","가양대교북단","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014318","13","14 마포구","성암로","중동교","모래내지하차도","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014396","02","09 강북구","한천로","번동사거리","강북보건소","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014396","02","09 강북구","한천로","번동사거리","강북보건소","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014398","17","08 성북구","종암로","사대부고앞","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014398","17","08 성북구","종암로","사대부고앞","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014399","04","16 강서구","남부순환로","외발산사거리","공항천주교앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014399","04","16 강서구","남부순환로","외발산사거리","공항천주교앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014403","02","09 강북구","한천로","번동사거리","강북구청","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014403","02","09 강북구","한천로","번동사거리","강북구청","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014403","02","09 강북구","한천로","번동사거리","강북구청","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014409","04","16 강서구","남부순환로","외발산사거리","화곡로입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014409","04","16 강서구","남부순환로","외발산사거리","화곡로입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014409","04","16 강서구","남부순환로","외발산사거리","화곡로입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014420","17","08 성북구","안감내길","보문2교","성북경찰서","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014420","17","08 성북구","안감내길","보문2교","성북경찰서","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014425","19","15 양천구","남부순환로","강월초교입구","서부트럭터미널","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014431","15","22 서초구","헌릉로","내곡IC","세곡동사거리","2016-01-28 00:00:00.0","기타청소","",""
"10014456","22","12 은평구","통일로","연신내역","동명여고","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10014461","03","25 강동구","명일로","명일여고앞","배재고교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014469","03","25 강동구","천호대로","천호사거리","천호대교남단","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014469","03","25 강동구","천호대로","천호사거리","천호대교남단","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014473","16","04 성동구","동2로","영동대교북단","성수사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2286-5530"
"10014473","16","04 성동구","동2로","영동대교북단","성수사거리","2016-01-28 00:00:00.0","기타청소","",""
"10014478","06","05 광진구","자양로","잠실대교북단","자양2동사거리","2016-01-28 00:00:00.0","기타청소","청소과","450-7613"
"10014480","07","17 구로구","남부순환로(하부도로)","공단오거리","구로공단자동차1급서비스쎈타","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014504","07","17 구로구","거리공원길","구로우성아파트","신도림역후문","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014505","22","12 은평구","통일로","연신내역","동명여고","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10014512","03","25 강동구","강동대로","올림픽공원북1문","올림픽공원북2문","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014515","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014515","04","16 강서구","공항로","하이웨이주유소앞","등촌삼거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014516","11","06 동대문구","무학로","용두동사거리","안암오거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10014519","03","25 강동구","명일로","대명초교입구(주공아파트9단지)","명일여고앞","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014519","03","25 강동구","명일로","대명초교입구(주공아파트9단지)","명일여고앞","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014539","04","16 강서구","방화로","KT공항지점","세민정보고교앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014541","04","16 강서구","화곡로","가양대교남단","가양아파트","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014546","04","16 강서구","강서로","화곡역","우장산역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014546","04","16 강서구","강서로","화곡역","우장산역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014546","04","16 강서구","강서로","화곡역","우장산역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014549","19","15 양천구","등촌로","남부법원검찰청","목동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014550","19","15 양천구","오목로","목동역","양강중학교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014557","19","15 양천구","남부순환로","강월초교입구","과학수사연구소입구","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014558","04","16 강서구","공항로","88체육관","강서구청입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014560","04","16 강서구","공항로","등촌삼거리","하이웨이주유소앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014560","04","16 강서구","공항로","등촌삼거리","하이웨이주유소앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014563","04","16 강서구","등촌로","목동사거리","등촌삼거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014581","04","16 강서구","등촌로","목동사거리","등촌삼거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014583","04","16 강서구","등촌로","등촌삼거리","목동사거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014589","23","01 종로구","서소문로","서소문입구(시청앞)","충정로역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014597","02","09 강북구","도봉로","수유대한병원앞","수유역","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014597","02","09 강북구","도봉로","수유대한병원앞","수유역","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014603","02","09 강북구","4.19길","강북구청","광신사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014607","04","16 강서구","허준길","가양아파트","가양3단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014613","04","16 강서구","허준길","공진초중교","대아동신아파트앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014613","04","16 강서구","허준길","공진초중교","대아동신아파트앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014616","13","14 마포구","합정로","망원우체국","마포구청역","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10014620","19","15 양천구","신정로","목4공원","양천구청입구","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014621","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014621","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014622","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014622","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014623","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014623","04","16 강서구","공항로","공항동사무소입구","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014638","23","01 종로구","태평로","세종로사거리","광화문빌딩앞","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014650","15","22 서초구","헌릉로","내곡IC","염곡사거리","2016-01-28 00:00:00.0","기타청소","",""
"10014651","15","22 서초구","헌릉로","내곡IC","세곡동사거리","2016-01-28 00:00:00.0","기타청소","",""
"10014674","11","06 동대문구","난계로","청계8가","신설동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10014674","23","01 종로구","난계로","청계8가","신설동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014674","23","01 종로구","난계로","청계8가","신설동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014681","17","08 성북구","동선길","성북경찰서","성신여대앞","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014682","17","08 성북구","인촌로","안암역","고대앞사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014692","02","09 강북구","쌍문동길","수유대한병원앞","광신사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014692","02","09 강북구","쌍문동길","수유대한병원앞","광신사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014699","11","06 동대문구","청계천로","성동구청","청계9가","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10014701","16","04 성동구","가람길","군자교서단","성동교","2016-01-28 00:00:00.0","기타청소","청소행정과","2286-5530"
"10014701","16","04 성동구","가람길","군자교서단","성동교","2016-01-28 00:00:00.0","기타청소","",""
"10014701","23","01 종로구","가람길","군자교서단","성동교","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014703","04","16 강서구","허준길","대아동신아파트앞","공진초중교","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014704","17","08 성북구","이문로","석관시장앞","돌곶이역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014708","04","16 강서구","허준길","가양3단지","가양아파트","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014712","09","11 노원구","당고개길","원광초교","삿갓봉근린공원","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014742","17","08 성북구","동소문로","성신여대입구역","성북구청입구","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014742","17","08 성북구","동소문로","성신여대입구역","성북구청입구","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014742","17","08 성북구","동소문로","성신여대입구역","성북구청입구","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014756","03","25 강동구","천호대로"," ","생태공원앞","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014759","17","08 성북구","능산길","신내동주유소","신내IC","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014819","15","22 서초구","헌릉로","내곡IC","염곡사거리","2016-01-28 00:00:00.0","기타청소","",""
"10014820","15","22 서초구","헌릉로","염곡사거리","내곡IC","2016-01-28 00:00:00.0","기타청소","",""
"10014829","19","15 양천구","남부순환로","과학수사연구소입구","신월IC","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
